CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total_Internet_Services,Total_Streaming,Total_Security,Extra_Charges,Price_per_Service,Total_to_Monthly_Ratio,Tenure_to_Monthly_Ratio,Monthly_to_Median_Ratio,Avg_Monthly_by_Contract,Diff_from_Contract_Monthly,Avg_Tenure_by_Contract,Diff_from_Contract_Tenure,Is_Full_Family,Is_Single_Senior,Is_Independent_Youth,Is_New_Customer,Is_Long_Term_Customer,Has_Internet_But_No_Service,Has_All_Services,Is_Auto_Payment,Risk_Fiber_MtM,Risk_Payment_Friction,Risk_High_Charge_MtM,Risk_No_TechSupport_Fiber,Tenure_Sq,Monthly_Charges_Sq,Tenure_x_Monthly
7841-TZDMQ,1,United States,California,Sun Valley,91352,"34.231053, -118.338307",34.231053,-118.338307,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,1,76,2667,Don't know,0,0,0,-7.5,46.0,1.8369561224008428,0.04347825141777143,0.6538734896943853,66.39849032258064,-20.398490322580642,18.036645161290323,-16.036645161290323,0,0,0,1,0,1,0,1,0,0,0,0,4,2116.0,92.0
9408-SSNVZ,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,Female,No,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,1,67,2227,Don't know,0,0,0,-12.25,70.15,3.8253736528334064,0.05702066186448155,0.9971570717839376,66.39849032258064,3.7515096774193637,18.036645161290323,-14.036645161290323,0,0,0,1,0,1,0,0,1,1,0,1,16,4921.022500000001,280.6
0742-MOABM,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,1,82,3394,Don't know,1,0,1,-20.849999999999994,25.025,3.583415867449377,0.07992006395203517,0.7114427860696517,66.39849032258064,-16.348490322580645,18.036645161290323,-14.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,16,2505.0024999999996,200.2
2232-DMLXU,1,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.17847,-118.459472,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,1,81,3638,Poor expertise of online support,1,1,0,0.0,27.6,0.9999998188406125,0.018115938747112544,0.7846481876332624,66.39849032258064,-11.19849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,3047.0400000000004,55.2
8937-RDTHP,1,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651,Male,No,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,1,66,2484,Poor expertise of phone support,2,1,1,0.0,28.2,0.9999998817967043,0.011820329572065063,1.2025586353944564,66.39849032258064,18.201509677419352,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,1,7157.159999999999,84.6
1251-KRREG,1,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.1692,-118.372498,Male,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,1,81,2556,Price too high,1,0,1,5.299999999999997,27.2,2.0974260850319695,0.03676469912413619,0.7732764747690122,66.39849032258064,-11.998490322580643,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,4,2959.3599999999997,108.8
0094-OIFMO,1,United States,California,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,Female,Yes,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,1,85,5980,Product dissatisfaction,3,2,1,75.29999999999995,23.75,11.792630337617858,0.11578946149584615,1.3503909026297087,66.39849032258064,28.601509677419358,18.036645161290323,-7.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,121,9025.0,1045.0
9947-OTFQU,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,Male,Yes,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,1,86,4616,Service dissatisfaction,1,0,1,-41.700000000000045,37.2,14.439514188237338,0.20161287612730158,1.0575692963752668,66.39849032258064,8.001509677419364,18.036645161290323,-3.0366451612903234,0,0,0,0,0,0,0,0,1,1,1,1,225,5535.360000000001,1116.0
0322-YINQP,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,1,77,5687,Lack of self-service on Website,1,0,1,0.0,24.275,0.9999997940268189,0.02059731810559874,0.6901208244491827,66.39849032258064,-17.848490322580645,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,2357.1024999999995,48.55
4629-NRXKX,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,1,75,5687,Network reliability,0,0,0,6.349999999999994,70.4,2.0901985667331577,0.028409086873709247,1.0007107320540158,66.39849032258064,4.001509677419364,18.036645161290323,-16.036645161290323,0,0,0,1,0,1,0,0,1,0,1,1,4,4956.160000000001,140.8
9514-JDSKI,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Male,Yes,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,1,65,5828,Limited range of services,2,1,1,0.0,13.4,0.9999997512438429,0.024875615702583155,0.5714285714285715,66.39849032258064,-26.19849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,1616.0400000000002,40.2
4959-JOSRX,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,1,99,4884,Lack of affordable download/upload speed,0,0,0,-8.650000000000006,44.6,1.8060534067144824,0.044843039272861145,0.6339729921819475,66.39849032258064,-21.79849032258064,18.036645161290323,-16.036645161290323,0,0,0,1,0,1,0,1,0,0,0,0,4,1989.16,89.2
7273-TEFQD,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,Yes,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,1,96,2314,Long distance charges,2,1,1,8.75,13.716666666666667,3.212635914304759,0.07290399200389015,0.5849324804548686,66.39849032258064,-25.248490322580643,18.036645161290323,-15.036645161290323,0,0,0,1,0,0,0,0,0,1,0,0,9,1693.3225,123.44999999999999
3606-TWKGI,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,1,84,2494,Extra data charges,4,2,2,-25.40000000000009,21.380000000000003,12.762393567596485,0.12160896897951645,1.5195451314854302,66.39849032258064,40.501509677419364,18.036645161290323,-5.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,169,11427.61,1389.7
6323-AYBRX,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,Male,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,Yes,1,83,5084,Price too high,0,0,0,-42.05000000000018,19.35,56.82684401713487,3.0490940314759527,0.2750533049040512,60.87237388724036,-41.522373887240356,57.07181008902077,1.9281899109792278,0,0,0,0,0,0,0,0,0,0,0,0,3481,374.42250000000007,1141.65
4385-GZQXV,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,1,81,3810,Product dissatisfaction,3,2,1,0.0,23.6125,15.99999830598218,0.16940178195851963,1.3425728500355367,66.39849032258064,28.05150967741936,18.036645161290323,-2.0366451612903234,0,0,0,0,0,0,0,0,1,1,1,0,256,8920.8025,1511.2
6366-ZGQGL,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,1,73,5087,Service dissatisfaction,0,0,0,0.0,24.8,0.9999995967743561,0.04032256438606275,0.35252309879175553,66.39849032258064,-41.598490322580645,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,1,0,0,0,0,1,615.0400000000001,24.8
5940-AHUHD,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes,1,69,3338,Lack of self-service on Website,0,0,0,0.0,70.6,0.9999998583569605,0.014164303942733153,1.003553660270078,66.39849032258064,4.201509677419352,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,0,1,1,1,4984.359999999999,70.6
6432-TWQLB,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,1,80,3676,Network reliability,2,0,2,-25.899999999999977,28.46666666666667,4.696720761508107,0.058548002511943496,1.2139303482587067,66.39849032258064,19.001509677419364,18.036645161290323,-13.036645161290323,0,0,0,1,0,0,0,0,1,1,1,0,25,7293.160000000001,427.0
4484-GLZOU,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,1,65,4839,Don't know,4,2,2,162.2500000000009,21.009999999999998,53.54449752075226,0.49500233269849286,1.4932480454868515,66.39849032258064,38.651509677419355,18.036645161290323,33.96335483870968,0,0,0,0,0,0,0,0,1,1,1,1,2704,11035.502499999999,5462.599999999999
9512-UIBFX,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,1,68,4643,Don't know,3,2,1,67.25,23.7875,18.706776804332442,0.18917496698108596,1.3525230987917558,66.39849032258064,28.751509677419364,18.036645161290323,-0.03664516129032336,0,0,0,0,0,0,0,0,1,0,1,1,324,9053.522500000001,1712.7
5583-SXDAG,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70.0,Yes,1,97,4094,Don't know,0,0,0,0.0,70.0,0.9999998571428775,0.01428571224489825,0.9950248756218907,66.39849032258064,3.601509677419358,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,0,0,1,1,4900.0,70.0
3488-PGMQJ,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Male,Yes,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,1,80,4345,Poor expertise of online support,1,0,1,10.549999999999955,37.25,8.141609645421523,0.10738253592180726,1.058990760483298,66.39849032258064,8.101509677419358,18.036645161290323,-10.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,64,5550.25,596.0
3580-REOAC,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,1,83,4061,Poor expertise of phone support,0,0,0,-13.100000000000023,44.85,9.707913108603542,0.22296539064316817,0.6375266524520257,66.39849032258064,-21.54849032258064,18.036645161290323,-8.036645161290323,0,0,0,0,0,1,0,1,0,0,0,0,100,2011.5225,448.5
7534-BFESC,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,1,98,2018,Price too high,0,0,0,-113.69999999999982,76.1,22.50591031459786,0.3153744657852213,1.0817341862117982,66.39849032258064,9.701509677419352,18.036645161290323,5.963354838709677,0,0,0,0,0,1,0,0,1,1,1,1,576,5791.209999999999,1826.3999999999999
6390-DSAZX,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,1,80,2565,Product dissatisfaction,1,0,1,0.0,36.8,0.9999998641304532,0.013586954675685506,1.0461975835110164,66.39849032258064,7.201509677419352,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,1,5416.959999999999,73.6
8098-LLAZX,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,1,85,3677,Service dissatisfaction,2,2,0,14.300000000000011,31.816666666666666,4.149816223172738,0.04190675307420083,1.3567874911158495,66.39849032258064,29.05150967741936,18.036645161290323,-14.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,16,9110.702500000001,381.8
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,69,4105,Lack of self-service on Website,0,0,0,-93.45000000000027,74.9,30.752332342812768,0.4272362580458934,1.0646766169154231,66.39849032258064,8.501509677419364,18.036645161290323,13.963354838709677,0,0,0,0,0,1,0,0,1,1,1,1,1024,5610.010000000001,2396.8
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,1,1,0,12.550000000000011,40.3,5.155706556363951,0.06203473175747745,1.1457000710732055,66.39849032258064,14.201509677419352,18.036645161290323,-13.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,25,6496.359999999999,403.0
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,81,2071,Limited range of services,5,2,3,7.25,13.383333333333333,38.09028168240577,0.47322534580008146,1.1414356787491116,65.07941576086957,15.220584239130432,42.07336956521739,-4.073369565217391,0,0,0,0,0,0,0,1,0,0,0,0,1444,6448.089999999999,3051.4
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,1,73,2212,Lack of affordable download/upload speed,3,2,1,-4.550000000000182,23.2875,23.951151481357865,0.25764892564155384,1.3240938166311302,66.39849032258064,26.751509677419364,18.036645161290323,5.963354838709677,0,0,0,0,0,0,0,0,1,1,1,1,576,8676.9225,2235.6000000000004
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,83,4149,Long distance charges,5,2,3,-102.19999999999982,13.741666666666667,52.76045448630025,0.6549423098917756,1.171997157071784,65.07941576086957,17.370584239130437,42.07336956521739,11.92663043478261,0,0,0,0,0,0,0,1,0,0,0,0,2916,6798.0025000000005,4452.3
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,73,2671,Extra data charges,0,0,0,-1.6499999999999773,70.35,1.976545561258627,0.0284292781195056,1.0,66.39849032258064,3.9515096774193523,18.036645161290323,-16.036645161290323,0,0,0,1,0,1,0,0,1,1,0,1,4,4949.1224999999995,140.7
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,0,0,0,-5.699999999999932,73.85,6.922815582557132,0.09478671702278714,1.0497512437810945,66.39849032258064,7.451509677419352,18.036645161290323,-11.036645161290323,0,0,0,0,0,1,0,0,1,1,1,1,49,5453.822499999999,516.9499999999999
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes,1,92,2683,Product dissatisfaction,1,0,1,-5.399999999999977,40.3,1.9330022415629975,0.024813892702990982,1.1457000710732055,66.39849032258064,14.201509677419352,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,4,6496.359999999999,161.2
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,81,4903,Service dissatisfaction,4,1,3,139.55000000000018,15.16,69.84101980989185,0.8970975069792207,1.0774697938877045,65.07941576086957,10.720584239130432,42.07336956521739,25.92663043478261,0,0,0,0,1,0,0,1,0,0,0,0,4624,5745.639999999999,5154.4
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,91,5250,Lack of self-service on Website,4,2,2,262.0500000000002,20.919999999999998,45.50525377578836,0.4110898268556571,1.4868514570007108,60.87237388724036,43.72762611275964,57.07181008902077,-14.071810089020772,0,0,0,0,0,0,0,0,0,1,0,1,1849,10941.159999999998,4497.8
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603.0,Yes,1,98,4352,Network reliability,4,2,2,88.79999999999927,20.68,63.85879459779549,0.6092842737636098,1.4697938877043357,66.39849032258064,37.001509677419364,18.036645161290323,44.96335483870968,0,0,0,0,1,0,0,0,1,1,1,1,3969,10691.560000000001,6514.200000000001
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,76,4157,Don't know,2,2,0,-12.600000000000023,30.133333333333336,1.8606192632058334,0.022123891357976617,1.2850035536602702,66.39849032258064,24.001509677419364,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,4,8172.160000000001,180.8
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,2,0,2,32.69999999999999,28.266666666666666,4.385612690375861,0.04716980575827762,1.2054015636105189,66.39849032258064,18.401509677419355,18.036645161290323,-14.036645161290323,0,0,0,1,0,0,0,1,1,0,1,1,16,7191.04,339.2
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,2,1,1,-39.799999999999955,13.966666666666667,20.05011454651204,0.5011931978059193,0.595593461265103,66.39849032258064,-24.498490322580643,18.036645161290323,2.9633548387096766,0,0,0,0,0,0,0,0,0,1,0,0,441,1755.61,879.9
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,Yes,1,85,3598,Poor expertise of online support,1,1,0,43.5,40.125,10.54205476111467,0.12461057637251384,1.140724946695096,66.39849032258064,13.851509677419358,18.036645161290323,-8.036645161290323,0,0,0,0,0,0,0,1,1,0,1,1,100,6440.0625,802.5
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,1,0,1,-25.149999999999977,15.375,26.182105306632423,0.8780484949435788,0.43710021321961623,66.39849032258064,-35.64849032258064,18.036645161290323,8.963354838709677,0,0,0,0,0,0,0,1,0,0,0,0,729,945.5625,830.25
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,3,2,1,10.050000000000011,24.125,5.104144548793311,0.05181346613331957,1.3717128642501777,66.39849032258064,30.101509677419358,18.036645161290323,-13.036645161290323,0,0,0,1,0,0,0,1,1,0,1,1,25,9312.25,482.5
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,1,1,0,10.199999999999989,42.825,2.119089069575123,0.023350843741874634,1.2174840085287848,66.39849032258064,19.251509677419364,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,4,7335.922500000001,171.3
