City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,TotalServices,AvgCost,ContractScore,LoyaltyScore,ChargeDensity,ChargePerTenure,MonthlyToTotal,IsFiber,SecurityServices,StreamingCount,StreamRatio,AutoPay,IsElecCheck,HighRiskFlag,Is_High_Risk_Combo,IsMonthToMonth,LowTenureHighCharge,NoProtection,SeniorAlone,TenureContractRatio,Value_Score,Contract_Risk,Payment_Risk,Spent_Intensity,Tenure_Group
Guatay,91931,32.857946,-116.561917,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.6,73.6,1,3,18.4,0,1,36.8,36.8,0.9865951742627346,1,1,0,0.0,0,0,0,1,1,1,1,0,1.0,0.013404825737265416,2,0,36.8,New(0~12)
Jacumba,91934,32.649787,-116.2237,0,1,0,0,4,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,396.1,1,5,15.908333333333333,0,4,79.22,19.09,0.2403676655754218,1,0,2,0.3333333333333333,0,1,1,1,1,1,1,1,4.0,0.0,2,1,79.22,New(0~12)
Mount Laguna,91948,32.830852,-116.444601,1,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,2303.35,1,3,18.725,0,32,69.79848484848485,2.26969696969697,0.032503742920997246,1,0,0,0.0,0,1,1,1,1,0,1,0,32.0,0.0,2,1,69.79848484848485,Stable(25~48)
Borrego Springs,92004,33.200369,-116.192313,1,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.6,415.55,1,3,20.15,0,5,69.25833333333334,13.433333333333332,0.19349417836994356,1,0,1,0.25,0,1,1,1,1,1,1,0,5.0,0.0,2,1,69.25833333333334,New(0~12)
Carlsbad,92009,33.098018,-117.258203,0,0,1,0,38,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),80.3,3058.65,1,7,10.0375,1,76,78.42692307692307,2.0589743589743588,0.026244831925220202,0,3,2,0.25,1,0,0,0,0,0,0,0,19.0,0.03690036900369004,1,0,78.42692307692307,Stable(25~48)
Del Mar,92014,32.948262,-117.256086,1,1,1,0,24,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,93.15,2231.05,1,5,15.525,0,24,89.242,3.7260000000000004,0.04173293609014135,1,1,2,0.3333333333333333,0,1,1,1,1,0,0,0,24.0,0.010621348911311735,2,1,89.242,Watch(13~24)
El Cajon,92020,32.79697,-116.969082,0,1,0,0,54,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),82.45,4350.1,1,8,9.161111111111111,1,108,79.09272727272727,1.4990909090909093,0.018949231228884648,0,3,2,0.2222222222222222,1,0,0,0,0,0,0,1,27.0,0.035949670461354104,1,0,79.09272727272727,Loyal(49~)
Escondido,92029,33.079834,-117.134275,0,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,139.05,1,2,23.45,0,2,46.35,23.45,0.5023205997857907,1,0,0,0.0,0,1,1,1,1,1,1,1,2.0,0.0,2,1,46.35,New(0~12)
Oceanside,92057,33.254497,-117.285879,0,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.85,511.25,1,3,18.4625,0,7,63.90625,9.23125,0.1441678867740361,1,0,0,0.0,0,1,1,1,1,1,1,0,7.0,0.0,2,1,63.90625,New(0~12)
Pala,92059,33.384345,-117.072619,0,0,0,0,2,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,80.6,155.8,1,4,16.119999999999997,0,2,51.93333333333334,26.866666666666664,0.5140306122448979,1,1,0,0.0,0,0,1,1,1,1,0,0,2.0,0.012254901960784315,2,0,51.93333333333334,New(0~12)
Palomar Mountain,92060,33.309852,-116.823091,1,0,1,0,68,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),75.8,5293.95,1,7,9.475,1,136,76.72391304347826,1.098550724637681,0.01431552705880131,0,3,1,0.125,1,0,0,0,0,0,0,0,34.0,0.0390625,1,0,76.72391304347826,Loyal(49~)
Pauma Valley,92061,33.313828,-116.940501,0,0,0,0,43,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,104.6,4759.85,1,7,13.075,2,129,108.1784090909091,2.377272727272727,0.021970866546940145,1,2,2,0.25,0,1,1,0,0,0,0,0,14.333333333333334,0.01893939393939394,0,1,108.1784090909091,Stable(25~48)
Ranchita,92066,33.215251,-116.53633,1,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.4,6603.0,1,7,12.925,0,63,103.171875,1.615625,0.01565717746820109,1,2,2,0.25,0,1,1,1,1,0,0,0,63.0,0.019157088122605363,2,1,103.171875,Loyal(49~)
Valley Center,92082,33.25283,-116.986079,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.4,168.2,1,4,18.080000000000002,0,2,56.06666666666666,30.133333333333336,0.5342789598108748,1,0,2,0.4,0,1,1,1,1,1,1,0,2.0,0.0,2,1,56.06666666666666,New(0~12)
San Diego,92103,32.747484,-117.166877,1,0,1,0,4,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.8,371.9,1,5,14.133333333333333,0,4,74.38,16.96,0.22740681147760794,1,2,0,0.0,1,0,1,1,1,1,0,0,4.0,0.023310023310023312,2,0,74.38,New(0~12)
San Diego,92104,32.741499,-117.127409,0,1,0,0,21,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,41.9,840.1,1,3,10.475,0,21,38.18636363636364,1.9045454545454545,0.049815717512780876,0,1,1,0.25,0,1,0,0,1,0,1,1,21.0,0.023310023310023312,2,1,38.18636363636364,Watch(13~24)
San Diego,92105,32.741859,-117.090353,0,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.25,846.0,1,3,20.0625,0,10,76.9090909090909,7.295454545454546,0.0947461629279811,1,0,1,0.25,1,0,1,1,1,1,1,0,10.0,0.0,2,0,76.9090909090909,New(0~12)
San Diego,92108,32.774046,-117.142454,1,1,1,0,27,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),30.75,805.1,1,2,10.25,0,27,28.75357142857143,1.0982142857142858,0.038146631931522144,0,1,0,0.0,1,0,0,0,1,0,1,0,27.0,0.031496062992125984,2,0,28.75357142857143,Stable(25~48)
San Diego,92116,32.765299,-117.122565,1,0,0,0,5,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),96.5,492.55,1,5,16.083333333333332,0,5,82.09166666666667,16.083333333333332,0.1955222368554351,1,1,2,0.3333333333333333,1,0,1,1,1,1,0,0,5.0,0.010256410256410256,2,0,82.09166666666667,New(0~12)
San Diego,92122,32.85723,-117.209774,1,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.65,181.5,1,4,17.130000000000003,0,2,60.5,28.55,0.4693150684931507,1,0,1,0.2,0,1,1,1,1,1,1,0,2.0,0.0,2,1,60.5,New(0~12)
San Diego,92129,32.961064,-117.134917,0,0,1,0,25,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,2566.5,1,7,13.11875,0,25,98.71153846153847,4.036538461538462,0.0408763388510224,1,2,2,0.25,1,0,0,1,1,0,0,0,25.0,0.018876828692779613,2,0,98.71153846153847,Stable(25~48)
San Diego,92154,32.578103,-117.012975,1,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.65,50.65,1,3,12.6625,0,1,25.325,25.325,0.9806389157792836,0,1,0,0.0,0,0,0,0,1,0,0,0,1.0,0.01936108422071636,2,0,25.325,New(0~12)
Indio,92201,33.713891,-116.237257,1,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),90.85,90.85,1,5,15.141666666666666,0,1,45.425,45.425,0.9891126837234622,1,1,1,0.16666666666666666,1,0,1,1,1,1,0,0,1.0,0.010887316276537834,2,0,45.425,New(0~12)
Indian Wells,92210,33.537646,-116.291089,1,1,1,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,214.75,1,1,9.975,0,11,17.895833333333332,1.6624999999999999,0.09246813441483198,0,0,0,0.0,0,0,0,0,1,0,0,0,11.0,0.0,2,0,17.895833333333332,New(0~12)
Palm Desert,92211,33.762759,-116.324817,0,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,85.45,4874.7,1,5,14.241666666666667,0,55,87.04821428571428,1.5258928571428572,0.017525688619070084,1,2,0,0.0,0,1,1,1,1,0,0,0,55.0,0.02313475997686524,2,1,87.04821428571428,Loyal(49~)
Desert Hot Springs,92240,33.948558,-116.516976,0,0,0,0,34,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.95,2524.45,1,3,18.4875,0,34,72.12714285714286,2.112857142857143,0.02928191015462591,1,1,0,0.0,1,0,1,1,1,0,0,0,34.0,0.0133422281521014,2,0,72.12714285714286,Stable(25~48)
Holtville,92250,32.811001,-115.152865,1,0,1,0,69,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.45,7007.6,1,6,14.207142857142857,0,69,100.10857142857144,1.4207142857142858,0.014189709785121137,1,1,2,0.2857142857142857,1,0,1,1,1,0,0,0,69.0,0.009955201592832254,2,0,100.10857142857144,Loyal(49~)
Niland,92257,33.345825,-115.596574,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,19.9,1,1,9.95,0,1,9.95,9.95,0.9521531100478469,0,0,0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,2,0,9.95,New(0~12)
North Palm Springs,92258,33.906496,-116.569499,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.6,19.6,1,1,9.8,0,1,9.8,9.8,0.9514563106796117,0,0,0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,2,0,9.8,New(0~12)
Ocotillo,92259,32.698964,-115.886656,1,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.35,233.7,1,4,16.27,0,3,58.425,20.3375,0.3466126970600767,1,1,0,0.0,0,1,1,1,1,1,0,1,3.0,0.012143290831815423,2,1,58.425,New(0~12)
Seeley,92273,32.790282,-115.689559,0,0,1,0,22,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,83.3,1845.9,1,4,16.66,0,22,80.25652173913043,3.6217391304347823,0.045102604364069515,1,1,1,0.2,0,1,1,1,1,0,0,0,22.0,0.011862396204033215,2,1,80.25652173913043,Watch(13~24)
Thermal,92274,33.53604,-116.119222,0,1,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),75.3,75.3,1,3,18.825,0,1,37.65,37.65,0.9868938401048493,1,1,0,0.0,1,0,1,1,1,1,0,1,1.0,0.013106159895150722,2,0,37.65,New(0~12)
Adelanto,92301,34.667815,-117.536183,0,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,1182.55,1,1,9.7,0,61,19.073387096774194,0.3129032258064516,0.016391364961345106,0,0,0,0.0,0,0,0,0,1,0,0,0,61.0,0.0,2,0,19.073387096774194,Loyal(49~)
Apple Valley,92307,34.55082,-117.122396,1,0,0,0,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.4,518.9,1,2,15.133333333333333,0,12,39.91538461538461,3.4923076923076923,0.08732448547797654,0,0,0,0.0,1,0,0,0,1,0,1,0,12.0,0.0,2,0,39.91538461538461,New(0~12)
Crestline,92325,34.248061,-117.29028,0,0,0,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,6396.45,1,7,13.2375,0,60,104.85983606557377,1.736065573770492,0.016553470523411672,1,2,2,0.25,0,1,1,1,1,0,0,0,60.0,0.018709073900841908,2,1,104.85983606557377,Loyal(49~)
Daggett,92327,34.875144,-116.821698,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.55,69.55,1,2,23.183333333333334,0,1,34.775,34.775,0.9858256555634302,1,0,0,0.0,0,0,1,1,1,0,1,0,1.0,0.0,2,0,34.775,New(0~12)
Ludlow,92338,34.702766,-116.093376,0,0,1,0,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.05,2227.1,1,3,20.2625,0,28,76.79655172413793,2.7948275862068965,0.03637628472689736,1,0,1,0.25,0,1,1,1,1,0,1,0,28.0,0.0,2,1,76.79655172413793,Stable(25~48)
Lucerne Valley,92356,34.508417,-116.856103,1,0,1,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,385.9,1,6,14.450000000000001,0,4,77.17999999999999,20.23,0.26143706384078574,1,1,2,0.2857142857142857,0,1,1,1,1,1,0,0,4.0,0.00978952520802741,2,1,77.17999999999999,New(0~12)
Lytle Creek,92358,34.238162,-117.534306,1,0,0,0,7,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,673.25,1,6,14.257142857142856,0,7,84.15625,12.475,0.14801631442343344,1,1,2,0.2857142857142857,0,1,1,1,1,1,0,0,7.0,0.00992063492063492,2,1,84.15625,New(0~12)
Phelan,92371,34.441123,-117.537886,0,0,1,0,13,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.95,734.35,1,3,13.9875,0,13,52.45357142857143,3.9964285714285714,0.076086217447474,0,0,1,0.25,0,1,0,0,1,0,1,0,13.0,0.0,2,1,52.45357142857143,Watch(13~24)
Redlands,92373,34.003243,-117.138286,1,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.0,55.0,1,3,13.75,0,1,27.5,27.5,0.9821428571428571,0,0,1,0.25,0,1,0,0,1,0,1,0,1.0,0.0,2,1,27.5,New(0~12)
Rialto,92377,34.156758,-117.404686,0,0,1,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,74.7,1,3,18.675,0,1,37.35,37.35,0.9867899603698811,1,1,0,0.0,0,1,1,1,1,1,0,0,1.0,0.01321003963011889,2,1,37.35,New(0~12)
Running Springs,92382,34.186211,-117.07683,1,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.25,1861.5,1,4,16.05,0,24,74.46,3.21,0.04308724832214765,1,1,0,0.0,0,1,1,1,1,0,0,0,24.0,0.012307692307692308,2,1,74.46,Watch(13~24)
Tecopa,92389,35.824572,-116.274755,1,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.1,453.4,1,5,16.016666666666666,0,5,75.56666666666666,16.016666666666666,0.21148767605633803,1,1,2,0.3333333333333333,0,1,0,1,1,1,1,0,5.0,0.010298661174047374,2,1,75.56666666666666,New(0~12)
Victorville,92392,34.486835,-117.362274,0,0,0,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.0,994.8,1,2,23.0,0,15,62.175,4.3125,0.06929102229363326,1,0,0,0.0,1,0,1,1,1,0,1,0,15.0,0.0,2,0,62.175,Watch(13~24)
Wrightwood,92397,34.358321,-117.618263,0,0,1,0,48,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,1,4,9.059999999999999,0,48,43.775510204081634,0.9244897959183673,0.021109040074557314,0,2,1,0.2,1,0,0,0,1,0,0,0,48.0,0.04319654427645789,2,0,43.775510204081634,Stable(25~48)
San Bernardino,92401,34.105935,-117.2914,0,0,1,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,83.55,680.05,1,4,16.71,0,8,75.5611111111111,9.283333333333333,0.1226782174583364,1,1,1,0.2,0,1,1,1,1,1,0,0,8.0,0.011827321111768185,2,1,75.5611111111111,New(0~12)
San Bernardino,92410,34.106922,-117.297553,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,74.35,1,3,18.5875,0,1,37.175,37.175,0.986728599867286,1,0,0,0.0,0,1,1,1,1,1,1,0,1.0,0.0,2,1,37.175,New(0~12)
Riverside,92503,33.890046,-117.455583,0,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,139.4,1,3,18.6,0,2,46.46666666666667,24.8,0.5299145299145299,1,1,0,0.0,0,1,0,1,1,1,1,0,2.0,0.01326259946949602,2,1,46.46666666666667,New(0~12)
Riverside,92506,33.930931,-117.361788,1,0,0,0,22,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),43.75,903.6,1,4,8.75,1,44,39.28695652173913,1.9021739130434783,0.048363917753703294,0,2,1,0.2,1,0,0,0,0,0,0,0,11.0,0.0446927374301676,1,0,39.28695652173913,Watch(13~24)
Riverside,92509,34.004379,-117.447864,0,1,0,0,5,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,28.45,131.05,1,2,9.483333333333333,0,5,21.84166666666667,4.741666666666666,0.2154486936766376,0,1,0,0.0,0,1,0,0,1,0,0,1,5.0,0.03395585738539898,2,1,21.84166666666667,New(0~12)
March Air Reserve Base,92518,33.888323,-117.277533,0,0,0,0,12,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,1,7,12.4625,0,12,95.26538461538462,7.6692307692307695,0.0804389043527371,1,3,1,0.125,1,0,0,1,1,0,0,0,12.0,0.029791459781529295,2,0,95.26538461538462,New(0~12)
Hemet,92544,33.644585,-116.871544,0,1,0,0,20,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.1,1782.4,1,6,13.442857142857141,0,20,84.87619047619049,4.480952380952381,0.052764382639901304,1,2,1,0.14285714285714285,0,1,1,1,1,0,0,1,20.0,0.02103049421661409,2,1,84.87619047619049,Watch(13~24)
Homeland,92548,33.761894,-117.120868,1,0,1,0,2,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,167.5,1,5,15.700000000000001,0,2,55.833333333333336,31.400000000000002,0.5590504451038576,1,1,2,0.3333333333333333,0,1,0,1,1,1,1,0,2.0,0.010504201680672268,2,1,55.833333333333336,New(0~12)
Idyllwild,92549,33.755039,-116.741796,0,0,1,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,502.85,1,4,16.1,0,6,71.83571428571429,11.5,0.15976977274982632,1,1,0,0.0,0,1,0,1,1,1,1,0,6.0,0.012269938650306749,2,1,71.83571428571429,New(0~12)
Moreno Valley,92557,33.970661,-117.255039,0,1,1,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,334.8,1,3,18.5875,0,5,55.800000000000004,12.391666666666666,0.22141155449672423,1,0,0,0.0,0,1,1,1,1,1,1,0,5.0,0.0,2,1,55.800000000000004,New(0~12)
Murrieta,92563,33.581045,-117.14719,1,0,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,1,7,13.1,0,40,100.77926829268293,2.55609756097561,0.02535719038459212,1,2,2,0.25,1,0,0,1,1,0,0,0,40.0,0.01890359168241966,2,0,100.77926829268293,Stable(25~48)
Perris,92571,33.828289,-117.201666,0,1,1,0,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.2,1929.35,1,3,18.8,0,27,68.90535714285714,2.685714285714286,0.038956665889605516,1,1,0,0.0,1,0,0,1,1,0,1,0,27.0,0.013123359580052493,2,0,68.90535714285714,Stable(25~48)
Sun City,92586,33.707483,-117.200006,0,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),75.6,1758.6,1,3,18.9,0,23,73.27499999999999,3.15,0.04296431007047056,1,0,0,0.0,1,0,1,1,1,0,1,0,23.0,0.0,2,0,73.27499999999999,Watch(13~24)
Sun City,92587,33.69887,-117.25071,1,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3480.0,1,6,14.292857142857143,0,34,99.42857142857143,2.8585714285714285,0.02874174087905774,1,1,2,0.2857142857142857,0,1,1,1,1,0,0,0,34.0,0.009896091044037606,2,1,99.42857142857143,Stable(25~48)
Irvine,92612,33.643095,-117.810896,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,85.0,1,4,17.0,0,1,42.5,42.5,0.9883720930232558,1,0,1,0.2,0,1,1,1,1,1,1,0,1.0,0.0,2,1,42.5,New(0~12)
Lake Forest,92630,33.644849,-117.684254,1,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),86.05,834.1,1,4,17.21,0,10,75.82727272727273,7.822727272727272,0.1030415519099509,1,0,1,0.2,1,0,1,1,1,1,1,0,10.0,0.0,2,0,75.82727272727273,New(0~12)
Huntington Beach,92646,33.666301,-117.969501,1,0,0,0,13,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),45.55,597.0,1,4,9.11,0,13,42.642857142857146,3.2535714285714286,0.0761705685618729,0,2,1,0.2,1,0,0,0,1,0,1,0,13.0,0.04296455424274973,2,0,42.642857142857146,Watch(13~24)
Huntington Beach,92648,33.679659,-118.016195,1,0,1,0,39,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,86.3,3266.0,1,4,17.259999999999998,0,39,81.65,2.1574999999999998,0.026415671870217323,1,1,1,0.2,0,0,1,1,1,0,0,0,39.0,0.01145475372279496,2,0,81.65,Stable(25~48)
Newport Beach,92661,33.601309,-117.902304,1,0,0,0,32,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,1,4,16.07,0,32,78.67121212121212,2.4348484848484846,0.030937758697033284,1,1,0,0.0,1,0,1,1,1,0,0,0,32.0,0.012292562999385373,2,0,78.67121212121212,Stable(25~48)
Santa Ana,92701,33.748478,-117.858918,0,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,3527.6,1,6,14.321428571428571,0,35,97.98888888888888,2.7847222222222223,0.02841070112792609,1,1,2,0.2857142857142857,0,1,1,1,1,0,0,0,35.0,0.009876543209876543,2,1,97.98888888888888,Stable(25~48)
Santa Ana,92707,33.714829,-117.872941,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),100.3,5614.45,1,6,14.328571428571427,1,112,98.49912280701754,1.7596491228070175,0.01786143585999341,1,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,28.0,0.009871668311944718,1,0,98.49912280701754,Loyal(49~)
Anaheim,92805,33.830209,-117.906099,0,0,1,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,233.55,1,1,9.5,0,12,17.965384615384615,1.4615384615384615,0.08100618205073545,0,0,0,0.0,0,0,0,0,1,0,0,0,12.0,0.0,2,0,17.965384615384615,New(0~12)
Anaheim,92806,33.83796,-117.870494,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,75.3,1,3,18.825,0,1,37.65,37.65,0.9868938401048493,1,1,0,0.0,0,0,0,1,1,1,1,0,1.0,0.013106159895150722,2,0,37.65,New(0~12)
Anaheim,92807,33.848733,-117.788357,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,346.2,1,5,14.866666666666667,0,4,69.24,17.84,0.2569124423963134,1,1,1,0.16666666666666666,0,1,1,1,1,1,0,1,4.0,0.011086474501108647,2,1,69.24,New(0~12)
Brea,92823,33.924143,-117.79387,0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.7,85.7,1,4,17.14,0,1,42.85,42.85,0.9884659746251442,1,0,1,0.2,0,1,1,1,1,1,1,1,1.0,0.0,2,1,42.85,New(0~12)
Norco,92860,33.925833,-117.559639,0,0,0,0,12,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.65,713.75,1,6,8.807142857142857,0,12,54.90384615384615,4.742307692307692,0.08625393494228752,0,3,0,0.0,0,0,0,0,1,0,0,0,12.0,0.047885075818036714,2,0,54.90384615384615,New(0~12)
Yorba Linda,92887,33.884073,-117.732197,0,1,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,1,7,13.15625,0,65,102.82424242424241,1.5946969696969697,0.015506674131478918,1,2,2,0.25,1,0,0,1,1,0,0,0,65.0,0.018823529411764704,2,0,102.82424242424241,Loyal(49~)
Ventura,93001,34.360261,-119.306383,1,0,1,0,9,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.95,248.95,1,2,9.983333333333333,0,9,24.895,2.995,0.11982396479295859,0,1,0,0.0,0,1,0,0,1,0,0,0,9.0,0.03231017770597738,2,1,24.895,New(0~12)
Ventura,93003,34.279221,-119.221437,0,0,1,0,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,65.0,663.05,1,6,9.285714285714286,0,9,66.30499999999999,6.5,0.0978841954672088,0,4,0,0.0,0,0,0,0,1,0,0,0,9.0,0.06060606060606061,2,0,66.30499999999999,New(0~12)
Port Hueneme,93041,34.110124,-119.100972,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,137.6,1,1,10.0,0,7,17.2,2.5,0.14430014430014432,0,0,0,0.0,1,0,0,0,1,0,0,0,7.0,0.0,2,0,17.2,New(0~12)
Summerland,93067,34.420998,-119.60137,1,1,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),90.05,4547.25,1,5,15.008333333333333,0,49,90.945,1.801,0.019798823723410103,1,1,1,0.16666666666666666,1,0,1,1,1,0,0,0,49.0,0.010982976386600769,2,0,90.945,Loyal(49~)
